Image ID,Name,Person URI
21529624,Henry Oscar,http://dbpedia.org/resource/Henry_Oscar
21529624,Nicolette Bernard,http://shakespeare.acropolis.org.uk/people/Nicolette+Bernard
21529621,Henry Oscar,http://dbpedia.org/resource/Henry_Oscar
21529621,Rosalie Crutchley,http://dbpedia.org/resource/Rosalie_Crutchley
21529621,Nicolette Bernard,http://shakespeare.acropolis.org.uk/people/Nicolette+Bernard
21529621,Reginald Tate,http://dbpedia.org/resource/Reginald_Tate
21529626,William Devlin,http://dbpedia.org/resource/William_Devlin_(actor)
21529626,Ursula Howells,http://dbpedia.org/resource/Ursula_Howells
21529627,William Devlin,http://dbpedia.org/resource/William_Devlin_(actor)
21529627,Ursula Howells,http://dbpedia.org/resource/Ursula_Howells
2693972,James McAvoy,http://dbpedia.org/resource/James_McAvoy
2036744,Joseph Millson,http://dbpedia.org/resource/Joseph_Millson
2036744,James McAvoy,http://dbpedia.org/resource/James_McAvoy
2036744,Toby Kebbell,http://dbpedia.org/resource/Toby_Kebbell
2694084,Keeley Hawes,http://dbpedia.org/resource/Keeley_Hawes
2036737,James McAvoy,http://dbpedia.org/resource/James_McAvoy
2689402,James McAvoy,http://dbpedia.org/resource/James_McAvoy
2689402,Keeley Hawes,http://dbpedia.org/resource/Keeley_Hawes
14031415,James Frain,http://dbpedia.org/resource/James_Frain
6837793,Lee Williams,http://dbpedia.org/resource/Lee_Williams_(actor)
6837793,Richard Chinn,http://shakespeare.acropolis.org.uk/people/Richard+Chinn
6837793,Claire Dowling,http://shakespeare.acropolis.org.uk/people/Claire+Dowling
354954,Brenda Bruce,http://dbpedia.org/resource/Brenda_Bruce
354954,Nicol Williamson,http://dbpedia.org/resource/Nicol_Williamson
355041,Brenda Bruce,http://dbpedia.org/resource/Brenda_Bruce
6759287,Nicol Williamson,http://dbpedia.org/resource/Nicol_Williamson
6759284,Nicol Williamson,http://dbpedia.org/resource/Nicol_Williamson
354956,James Hazeldine,http://dbpedia.org/resource/James_Hazeldine
354956,Tony Doyle,http://dbpedia.org/resource/Tony_Doyle_(actor)
355044,Ian Hogg,http://dbpedia.org/resource/Ian_Hogg_(actor)
355044,Mark Dignam,http://dbpedia.org/resource/Mark_Dignam
355044,James Hazeldine,http://dbpedia.org/resource/James_Hazeldine
355915,Nicol Williamson,http://dbpedia.org/resource/Nicol_Williamson
355915,Jane Lapotaire,http://dbpedia.org/resource/Jane_Lapotaire
355913,Nicol Williamson,http://dbpedia.org/resource/Nicol_Williamson
355913,Jane Lapotaire,http://dbpedia.org/resource/Jane_Lapotaire
355910,Jane Lapotaire,http://dbpedia.org/resource/Jane_Lapotaire
355914,Jane Lapotaire,http://dbpedia.org/resource/Jane_Lapotaire
355914,Mark Dignam,http://dbpedia.org/resource/Mark_Dignam
355908,Nicol Williamson,http://dbpedia.org/resource/Nicol_Williamson
355908,Mark Dignam,http://dbpedia.org/resource/Mark_Dignam
355908,Ian Hogg,http://dbpedia.org/resource/Ian_Hogg_(actor)
354963,Nicol Williamson,http://dbpedia.org/resource/Nicol_Williamson
354514,Tony Doyle,http://dbpedia.org/resource/Tony_Doyle_(actor)
354514,Nicol Williamson,http://dbpedia.org/resource/Nicol_Williamson
354957,Nicol Williamson,http://dbpedia.org/resource/Nicol_Williamson
354957,Jane Lapotaire,http://dbpedia.org/resource/Jane_Lapotaire
354962,Jane Lapotaire,http://dbpedia.org/resource/Jane_Lapotaire
1573566,Nicol Williamson,http://dbpedia.org/resource/Nicol_Williamson
1573566,Jane Lapotaire,http://dbpedia.org/resource/Jane_Lapotaire
1573327,Jane Lapotaire,http://dbpedia.org/resource/Jane_Lapotaire
17230637,Rowena Cooper,http://dbpedia.org/resource/Rowena_Cooper
17230639,Janet Suzman,http://dbpedia.org/resource/Janet_Suzman
17230641,Eric Porter,http://dbpedia.org/resource/Eric_Porter
17230641,Janet Suzman,http://dbpedia.org/resource/Janet_Suzman
17230632,Eric Porter,http://dbpedia.org/resource/Eric_Porter
14762107,Daphne Heard,http://dbpedia.org/resource/Daphne_Heard
14762107,Sylvia Coleridge,http://dbpedia.org/resource/Sylvia_Coleridge
14762107,Hilary Mason,http://dbpedia.org/resource/Hilary_Mason
14762103,Daphne Heard,http://dbpedia.org/resource/Daphne_Heard
14762103,Sylvia Coleridge,http://dbpedia.org/resource/Sylvia_Coleridge
14762103,Hilary Mason,http://dbpedia.org/resource/Hilary_Mason
6759283,Eric Porter,http://dbpedia.org/resource/Eric_Porter
21481606,Andrew Keir,http://dbpedia.org/resource/Andrew_Keir
21481606,Donald Eccles,http://dbpedia.org/resource/Donald_Eccles
21481604,Andrew Keir,http://dbpedia.org/resource/Andrew_Keir
21481609,Ruth Myers,http://shakespeare.acropolis.org.uk/people/Ruth+Myers
21481607,Ruth Myers,http://shakespeare.acropolis.org.uk/people/Ruth+Myers
21504417,Stephen Murray,http://dbpedia.org/resource/Stephen_Murray_(actor)
21490568,Esmond Knight,http://dbpedia.org/resource/Esmond_Knight
21490568,Jeanne Bradnock,http://shakespeare.acropolis.org.uk/people/Jeanne+Bradnock
21490568,George More O'Farrell,http://shakespeare.acropolis.org.uk/people/George+More+O'Farrell
21490568,Stephen Murray,http://dbpedia.org/resource/Stephen_Murray_(actor)
21490568,Mrs Robb,http://shakespeare.acropolis.org.uk/people/Mrs+Robb
21490567,Rosamund Greenwood,http://dbpedia.org/resource/Rosamund_Greenwood
21490567,Peter Bax,http://shakespeare.acropolis.org.uk/people/Peter+Bax
21490567,George More O'Farrell,http://shakespeare.acropolis.org.uk/people/George+More+O'Farrell
21490561,Stephen Murray,http://dbpedia.org/resource/Stephen_Murray_(actor)
21490562,Brett,http://shakespeare.acropolis.org.uk/people/Brett
21490562,Stephen Murray,http://dbpedia.org/resource/Stephen_Murray_(actor)
2149056,Mark Dignam,http://dbpedia.org/resource/Mark_Dignam
2149056,Stephen Murray,http://dbpedia.org/resource/Stephen_Murray_(actor)
21490555,Stephen Murray,http://dbpedia.org/resource/Stephen_Murray_(actor)
21490555,Ruth Lodge,http://shakespeare.acropolis.org.uk/people/Ruth+Lodge
21490554,Stephen Murray,http://dbpedia.org/resource/Stephen_Murray_(actor)
21490554,John Barley,http://shakespeare.acropolis.org.uk/people/John+Barley
21490554,Ruth Lodge,http://shakespeare.acropolis.org.uk/people/Ruth+Lodge
21490556,John Brooking,http://shakespeare.acropolis.org.uk/people/John+Brooking
21490556,Stanley Lemin,http://shakespeare.acropolis.org.uk/people/Stanley+Lemin
21490556,John Barley,http://shakespeare.acropolis.org.uk/people/John+Barley
21490556,Stephen Murray,http://dbpedia.org/resource/Stephen_Murray_(actor)
21490556,Ruth Lodge,http://shakespeare.acropolis.org.uk/people/Ruth+Lodge
21490556,Richard Walter,http://shakespeare.acropolis.org.uk/people/Richard+Walter
21490556,Kenneth More,http://dbpedia.org/resource/Kenneth_More
14778812,Otis Erhvero,http://shakespeare.acropolis.org.uk/people/Otis+Erhvero
14778809,Lawrence Stubbings,http://shakespeare.acropolis.org.uk/people/Lawrence+Stubbings
14778809,Otis Erhvero,http://shakespeare.acropolis.org.uk/people/Otis+Erhvero
14778814,Otis Erhvero,http://shakespeare.acropolis.org.uk/people/Otis+Erhvero
2176032,Willard White,http://shakespeare.acropolis.org.uk/people/Willard+White
2176032,Ian McKellen,http://dbpedia.org/resource/Ian_McKellen
2176032,Imogen Stubbs,http://dbpedia.org/resource/Imogen_Stubbs
21760325,Imogen Stubbs,http://dbpedia.org/resource/Imogen_Stubbs
21760325,Willard White,http://shakespeare.acropolis.org.uk/people/Willard+White
776077,Clive Swift,http://dbpedia.org/resource/Clive_Swift
776077,Philip Sully,http://shakespeare.acropolis.org.uk/people/Philip+Sully
776077,Zoe Wannamaker,http://shakespeare.acropolis.org.uk/people/Zoe+Wannamaker
776077,Imogen Stubbs,http://dbpedia.org/resource/Imogen_Stubbs
21760322,Willard White,http://shakespeare.acropolis.org.uk/people/Willard+White
21760321,Imogen Stubbs,http://dbpedia.org/resource/Imogen_Stubbs
21760321,Zoe Wannamaker,http://shakespeare.acropolis.org.uk/people/Zoe+Wannamaker
4761678,Anthony Hopkins,http://dbpedia.org/resource/Anthony_Hopkins
4761675,Anthony Hopkins,http://dbpedia.org/resource/Anthony_Hopkins
21833211,Bob Hoskins,http://dbpedia.org/resource/Bob_Hoskins
2183321,Penelope Wilton,http://dbpedia.org/resource/Penelope_Wilton
2183321,Rosemary Leach,http://dbpedia.org/resource/Rosemary_Leach
2183321,Anthony Hopkins,http://dbpedia.org/resource/Anthony_Hopkins
783159,David Yelland,http://dbpedia.org/resource/David_Yelland_(actor)
783162,Penelope Wilton,http://dbpedia.org/resource/Penelope_Wilton
783162,Anthony Hopkins,http://dbpedia.org/resource/Anthony_Hopkins
783160,Bob Hoskins,http://dbpedia.org/resource/Bob_Hoskins
783150,Anthony Pedley,http://shakespeare.acropolis.org.uk/people/Anthony+Pedley
783163,Anthony Hopkins,http://dbpedia.org/resource/Anthony_Hopkins
783163,Bob Hoskins,http://dbpedia.org/resource/Bob_Hoskins
783155,Penelope Wilton,http://dbpedia.org/resource/Penelope_Wilton
783154,John Barron,http://dbpedia.org/resource/John_Barron_(actor)
4260208,Paul Rogers,http://dbpedia.org/resource/Paul_Rogers_(actor)
4260208,James Maxwell,http://dbpedia.org/resource/James_Maxwell_(actor)
4260131,Gordon Heath,http://dbpedia.org/resource/Gordon_Heath
4260131,Paul Rogers,http://dbpedia.org/resource/Paul_Rogers_(actor)
4260045,Gordon Heath,http://dbpedia.org/resource/Gordon_Heath
4260045,Edmund Willard,http://dbpedia.org/resource/Edmund_Willard
4260045,Rosemary Harris,http://dbpedia.org/resource/Rosemary_Harris
4260045,Nigel Davenport,http://dbpedia.org/resource/Nigel_Davenport
4260045,Eugene Leahy,http://shakespeare.acropolis.org.uk/people/Eugene+Leahy
4259891,Rosemary Harris,http://dbpedia.org/resource/Rosemary_Harris
4259891,Gordon Heath,http://dbpedia.org/resource/Gordon_Heath
4259891,Paul Rogers,http://dbpedia.org/resource/Paul_Rogers_(actor)
4259892,Gordon Heath,http://dbpedia.org/resource/Gordon_Heath
14778816,Ashley James Orwin,http://shakespeare.acropolis.org.uk/people/Ashley+James+Orwin
14778816,Lydia Davis,http://shakespeare.acropolis.org.uk/people/Lydia+Davis
302969,Nimmy March,http://dbpedia.org/resource/Nimmy_March
302969,Marcelle Dupre,http://shakespeare.acropolis.org.uk/people/Marcelle+Dupre
302969,Mona Hammond,http://dbpedia.org/resource/Mona_Hammond
1813562,Anthony Andrews,http://dbpedia.org/resource/Anthony_Andrews
21925708,Tim Pigott-Smith,http://dbpedia.org/resource/Tim_Pigott-Smith
21925708,Kevin Stoney,http://dbpedia.org/resource/Kevin_Stoney
21925708,Kenneth Colley,http://dbpedia.org/resource/Kenneth_Colley
21925708,Jacqueline Pearce,http://dbpedia.org/resource/Jacqueline_Pearce
21925711,Tim Pigott-Smith,http://dbpedia.org/resource/Tim_Pigott-Smith
21925711,Jacqueline Pearce,http://dbpedia.org/resource/Jacqueline_Pearce
21925709,Tim Pigott-Smith,http://dbpedia.org/resource/Tim_Pigott-Smith
21925497,Michael Hordern,http://dbpedia.org/resource/Michael_Hordern
21925326,Patrick Ryecart,http://dbpedia.org/resource/Patrick_Ryecart
21925326,Alan Rickman,http://dbpedia.org/resource/Alan_Rickman
21925327,Rebecca Saire,http://dbpedia.org/resource/Rebecca_Saire
21925327,Christopher Northey,http://shakespeare.acropolis.org.uk/people/Christopher+Northey
21925323,Vernon Dobtcheff,http://dbpedia.org/resource/Vernon_Dobtcheff
21925325,Rebecca Saire,http://dbpedia.org/resource/Rebecca_Saire
783257,Patrick Ryecart,http://dbpedia.org/resource/Patrick_Ryecart
783256,John Gielgud,http://dbpedia.org/resource/John_Gielgud
783260,Rebecca Saire,http://dbpedia.org/resource/Rebecca_Saire
783260,Patrick Ryecart,http://dbpedia.org/resource/Patrick_Ryecart
783263,Celia Johnson,http://dbpedia.org/resource/Celia_Johnson
783263,Rebecca Saire,http://dbpedia.org/resource/Rebecca_Saire
783254,Patrick Ryecart,http://dbpedia.org/resource/Patrick_Ryecart
783254,Rebecca Saire,http://dbpedia.org/resource/Rebecca_Saire
783264,Patrick Ryecart,http://dbpedia.org/resource/Patrick_Ryecart
783264,Rebecca Saire,http://dbpedia.org/resource/Rebecca_Saire
783261,Rebecca Saire,http://dbpedia.org/resource/Rebecca_Saire
4761971,Alan Rickman,http://dbpedia.org/resource/Alan_Rickman
4761961,Anthony Andrews,http://dbpedia.org/resource/Anthony_Andrews
4761961,Alan Rickman,http://dbpedia.org/resource/Alan_Rickman
4761960,Alan Rickman,http://dbpedia.org/resource/Alan_Rickman
21995939,Harcourt Williams,http://dbpedia.org/resource/Harcourt_Williams
21995939,Virginia McKenna,http://dbpedia.org/resource/Virginia_McKenna
21995939,Tony Britton,http://dbpedia.org/resource/Tony_Britton
2199594,Flora Robson,http://dbpedia.org/resource/Flora_Robson
2199594,Virginia McKenna,http://dbpedia.org/resource/Virginia_McKenna
21995938,Tony Britton,http://dbpedia.org/resource/Tony_Britton
21995938,Virginia McKenna,http://dbpedia.org/resource/Virginia_McKenna
24590994,John Bailey,http://dbpedia.org/resource/John_Bailey_(actor)
24590994,Rosalie Crutchley,http://dbpedia.org/resource/Rosalie_Crutchley
24590997,George Howe,http://dbpedia.org/resource/George_Howe_(actor)
1045820,Jonathan Pryce,http://dbpedia.org/resource/Jonathan_Pryce
1045818,Jonathan Pryce,http://dbpedia.org/resource/Jonathan_Pryce
1045825,Norman Rodway,http://dbpedia.org/resource/Norman_Rodway
1045825,Jonathan Pryce,http://dbpedia.org/resource/Jonathan_Pryce
1045827,Jonathan Pryce,http://dbpedia.org/resource/Jonathan_Pryce
1045833,Norman Rodway,http://dbpedia.org/resource/Norman_Rodway
1045829,Jonathan Pryce,http://dbpedia.org/resource/Jonathan_Pryce
1045829,Norman Rodway,http://dbpedia.org/resource/Norman_Rodway
1045823,Elayne Sharling,http://shakespeare.acropolis.org.uk/people/Elayne+Sharling
1045823,Diana Dors,http://dbpedia.org/resource/Diana_Dors
1045823,Jonathan Pryce,http://dbpedia.org/resource/Jonathan_Pryce
1045821,Jonathan Pryce,http://dbpedia.org/resource/Jonathan_Pryce
2025569,Paterson Joseph,http://dbpedia.org/resource/Paterson_Joseph
2025569,Nikki Amuka-Bird,http://dbpedia.org/resource/Nikki_Amuka-Bird
2025569,Derek Griffiths,http://dbpedia.org/resource/Derek_Griffiths
4542863,Paterson Joseph,http://dbpedia.org/resource/Paterson_Joseph
1045850,Ann Pennington,http://dbpedia.org/resource/Ann_Pennington_(actress)
1045843,John Shrapnel,http://dbpedia.org/resource/John_Shrapnel
1045839,Anton Lesser,http://dbpedia.org/resource/Anton_Lesser
1045853,Tony Steadman,http://shakespeare.acropolis.org.uk/people/Tony+Steadman
1045841,Anton Lesser,http://dbpedia.org/resource/Anton_Lesser
1045847,Suzanne Burden,http://dbpedia.org/resource/Suzanne_Burden
1045848,Tony Steadman,http://shakespeare.acropolis.org.uk/people/Tony+Steadman
1045848,Esmond Knight,http://dbpedia.org/resource/Esmond_Knight
1045844,Charles Gray,http://dbpedia.org/resource/Charles_Gray_(actor)
1045849,Suzanne Burden,http://dbpedia.org/resource/Suzanne_Burden
874150,Edward Hardwicke,http://dbpedia.org/resource/Edward_Hardwicke
874150,Paul Davies Prowles,http://shakespeare.acropolis.org.uk/people/Paul+Davies+Prowles
874150,Walter Brown,http://shakespeare.acropolis.org.uk/people/Walter+Brown
874146,Nicholas Gecks,http://dbpedia.org/resource/Nicholas_Gecks
874136,Trevor Peacock,http://dbpedia.org/resource/Trevor_Peacock
874148,Trevor Peacock,http://dbpedia.org/resource/Trevor_Peacock
874148,Brian Protheroe,http://dbpedia.org/resource/Brian_Protheroe
874144,Anna Calder-Marshall,http://dbpedia.org/resource/Anna_Calder-Marshall
874132,Anna Calder-Marshall,http://dbpedia.org/resource/Anna_Calder-Marshall
874132,Trevor Peacock,http://dbpedia.org/resource/Trevor_Peacock
874152,Michael Crompton,http://shakespeare.acropolis.org.uk/people/Michael+Crompton
874152,Neil McCaul,http://shakespeare.acropolis.org.uk/people/Neil+McCaul
874152,Eileen Atkins,http://dbpedia.org/resource/Eileen_Atkins
874142,Eileen Atkins,http://dbpedia.org/resource/Eileen_Atkins
4762512,Eileen Atkins,http://dbpedia.org/resource/Eileen_Atkins
4762512,Brian Protheroe,http://dbpedia.org/resource/Brian_Protheroe
4761968,Eileen Atkins,http://dbpedia.org/resource/Eileen_Atkins
4761968,Hugh Quarshie,http://dbpedia.org/resource/Hugh_Quarshie
4761969,Michael Crompton,http://shakespeare.acropolis.org.uk/people/Michael+Crompton
4761969,Eileen Atkins,http://dbpedia.org/resource/Eileen_Atkins
4761969,Neil McCaul,http://shakespeare.acropolis.org.uk/people/Neil+McCaul
21932956,Michael Packer,http://shakespeare.acropolis.org.uk/people/Michael+Packer
21932956,Nicholas Gecks,http://dbpedia.org/resource/Nicholas_Gecks
21932956,Walter Brown,http://shakespeare.acropolis.org.uk/people/Walter+Brown
21932956,Brian Protheroe,http://dbpedia.org/resource/Brian_Protheroe
21932955,Hugh Quarshie,http://dbpedia.org/resource/Hugh_Quarshie
874143,Michael Crompton,http://shakespeare.acropolis.org.uk/people/Michael+Crompton
874143,Hugh Quarshie,http://dbpedia.org/resource/Hugh_Quarshie
874143,Neil McCaul,http://shakespeare.acropolis.org.uk/people/Neil+McCaul
874141,John Benfield,http://dbpedia.org/resource/John_Benfield
874141,John Benfield,http://dbpedia.org/resource/John_Benfield
874156,Anna Calder-Marshall,http://dbpedia.org/resource/Anna_Calder-Marshall
874131,Gavin Richards,http://dbpedia.org/resource/Gavin_Richards
874138,Gavin Richards,http://dbpedia.org/resource/Gavin_Richards
874133,Eileen Atkins,http://dbpedia.org/resource/Eileen_Atkins
874137,Anna Calder-Marshall,http://dbpedia.org/resource/Anna_Calder-Marshall
874137,Trevor Peacock,http://dbpedia.org/resource/Trevor_Peacock
874140,Brian Protheroe,http://dbpedia.org/resource/Brian_Protheroe
874140,Eileen Atkins,http://dbpedia.org/resource/Eileen_Atkins
874155,Neil McCaul,http://shakespeare.acropolis.org.uk/people/Neil+McCaul
874155,Anna Calder-Marshall,http://dbpedia.org/resource/Anna_Calder-Marshall
874155,Michael Crompton,http://shakespeare.acropolis.org.uk/people/Michael+Crompton
874155,Eileen Atkins,http://dbpedia.org/resource/Eileen_Atkins
874155,Nicholas Gecks,http://dbpedia.org/resource/Nicholas_Gecks
874135,Gavin Richards,http://dbpedia.org/resource/Gavin_Richards
874135,Paul Davies Prowles,http://shakespeare.acropolis.org.uk/people/Paul+Davies+Prowles
874135,Trevor Peacock,http://dbpedia.org/resource/Trevor_Peacock
874135,Anna Calder-Marshall,http://dbpedia.org/resource/Anna_Calder-Marshall
874147,Trevor Peacock,http://dbpedia.org/resource/Trevor_Peacock
874147,Hugh Quarshie,http://dbpedia.org/resource/Hugh_Quarshie
874139,Edward Hardwicke,http://dbpedia.org/resource/Edward_Hardwicke
874139,Paul Davies Prowles,http://shakespeare.acropolis.org.uk/people/Paul+Davies+Prowles
2949905,Rupert Graves,http://dbpedia.org/resource/Rupert_Graves
1721525,Patrick Stewart,http://dbpedia.org/resource/Patrick_Stewart
307733,Les Dawson,http://dbpedia.org/resource/Les_Dawson
4447274,Dean Lennox Kelly,http://dbpedia.org/resource/Dean_Lennox_Kelly
4447274,Freema Agyeman,http://dbpedia.org/resource/Freema_Agyeman
4447245,Dean Lennox Kelly,http://dbpedia.org/resource/Dean_Lennox_Kelly
1723476,A A Gill,http://dbpedia.org/resource/A_A_Gill
